id	trait	note	group_name	mr	year	author	sex	pmid	population	unit	sample_size	nsnp	build	category	subcategory	ontology	ncase	consortium	ncontrol	priority	sd	N
eqtl-a-ENSG00000109854	ENSG00000109854	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20164	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000109920	ENSG00000109920	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17276	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110013	ENSG00000110013	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19600	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110057	ENSG00000110057	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18329	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110079	ENSG00000110079	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18030	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110080	ENSG00000110080	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19262	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110107	ENSG00000110107	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17756	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110108	ENSG00000110108	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17800	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110321	ENSG00000110321	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20231	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110330	ENSG00000110330	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19361	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110422	ENSG00000110422	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18225	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110429	ENSG00000110429	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18194	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110446	ENSG00000110446	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17851	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110492	ENSG00000110492	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16219	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110514	ENSG00000110514	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16027	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110583	ENSG00000110583	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17006	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110660	ENSG00000110660	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18458	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110693	ENSG00000110693	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16865	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110711	ENSG00000110711	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17517	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110721	ENSG00000110721	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18465	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110768	ENSG00000110768	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18758	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110848	ENSG00000110848	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20474	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110876	ENSG00000110876	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19165	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000110925	ENSG00000110925	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16572	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111199	ENSG00000111199	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17401	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111206	ENSG00000111206	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19435	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111224	ENSG00000111224	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19444	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111276	ENSG00000111276	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18827	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111412	ENSG00000111412	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18705	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111450	ENSG00000111450	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	22031	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111537	ENSG00000111537	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18739	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111639	ENSG00000111639	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18353	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111642	ENSG00000111642	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18309	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111664	ENSG00000111664	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18690	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111666	ENSG00000111666	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18611	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111726	ENSG00000111726	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18462	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111796	ENSG00000111796	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20431	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111832	ENSG00000111832	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18713	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111843	ENSG00000111843	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19966	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111846	ENSG00000111846	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19744	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111875	ENSG00000111875	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18762	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111877	ENSG00000111877	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18570	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000111961	ENSG00000111961	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19974	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112033	ENSG00000112033	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17123	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112039	ENSG00000112039	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17143	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112062	ENSG00000112062	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17878	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112079	ENSG00000112079	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18079	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112118	ENSG00000112118	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19096	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112182	ENSG00000112182	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17987	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112200	ENSG00000112200	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16739	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112210	ENSG00000112210	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16919	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112299	ENSG00000112299	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19262	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112304	ENSG00000112304	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	21369	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112685	ENSG00000112685	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17307	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112697	ENSG00000112697	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18227	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112701	ENSG00000112701	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18468	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112715	ENSG00000112715	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18104	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112739	ENSG00000112739	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20347	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112759	ENSG00000112759	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18391	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112763	ENSG00000112763	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18619	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112851	ENSG00000112851	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18476	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112855	ENSG00000112855	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16457	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112977	ENSG00000112977	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19580	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000112983	ENSG00000112983	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16359	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113048	ENSG00000113048	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16571	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113070	ENSG00000113070	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	15857	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113119	ENSG00000113119	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16339	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113231	ENSG00000113231	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18349	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113272	ENSG00000113272	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18974	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113300	ENSG00000113300	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19406	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113369	ENSG00000113369	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17369	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113407	ENSG00000113407	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18972	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113532	ENSG00000113532	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18903	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113575	ENSG00000113575	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17600	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113593	ENSG00000113593	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18043	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113615	ENSG00000113615	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17286	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113732	ENSG00000113732	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19453	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113734	ENSG00000113734	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19309	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113838	ENSG00000113838	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18678	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000113851	ENSG00000113851	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	22575	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114026	ENSG00000114026	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19490	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114062	ENSG00000114062	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	21668	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114126	ENSG00000114126	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17902	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114127	ENSG00000114127	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18074	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114626	ENSG00000114626	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18160	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114767	ENSG00000114767	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	15793	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114779	ENSG00000114779	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	15861	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114812	ENSG00000114812	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18838	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114861	ENSG00000114861	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17975	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114933	ENSG00000114933	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18113	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000114948	ENSG00000114948	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17908	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115084	ENSG00000115084	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17807	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115109	ENSG00000115109	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18704	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115129	ENSG00000115129	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17723	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115138	ENSG00000115138	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16467	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115159	ENSG00000115159	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16721	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115207	ENSG00000115207	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16431	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115241	ENSG00000115241	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16525	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115307	ENSG00000115307	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17281	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115365	ENSG00000115365	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17394	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115392	ENSG00000115392	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18107	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115419	ENSG00000115419	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17363	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115602	ENSG00000115602	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17644	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115657	ENSG00000115657	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17565	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115705	ENSG00000115705	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	21225	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115718	ENSG00000115718	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19159	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115808	ENSG00000115808	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20498	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115884	ENSG00000115884	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19000	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000115935	ENSG00000115935	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17520	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116001	ENSG00000116001	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18647	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116005	ENSG00000116005	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18576	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116016	ENSG00000116016	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20104	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116127	ENSG00000116127	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	15880	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116191	ENSG00000116191	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18731	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116406	ENSG00000116406	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17403	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116521	ENSG00000116521	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	15819	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116641	ENSG00000116641	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18627	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116675	ENSG00000116675	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17395	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116679	ENSG00000116679	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17549	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116690	ENSG00000116690	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17892	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116691	ENSG00000116691	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18827	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116698	ENSG00000116698	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17820	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116711	ENSG00000116711	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18573	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116717	ENSG00000116717	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18169	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116729	ENSG00000116729	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17979	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116741	ENSG00000116741	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17776	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116815	ENSG00000116815	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18191	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116852	ENSG00000116852	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18714	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116874	ENSG00000116874	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17865	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116885	ENSG00000116885	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17235	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116922	ENSG00000116922	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17971	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116957	ENSG00000116957	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18527	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116977	ENSG00000116977	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20071	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000116985	ENSG00000116985	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18089	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117013	ENSG00000117013	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18297	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117091	ENSG00000117091	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18502	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117153	ENSG00000117153	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17455	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117228	ENSG00000117228	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17233	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117305	ENSG00000117305	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17097	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117322	ENSG00000117322	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17701	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117394	ENSG00000117394	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17342	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117450	ENSG00000117450	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17495	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117475	ENSG00000117475	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	20084	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117481	ENSG00000117481	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18061	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117533	ENSG00000117533	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18231	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117543	ENSG00000117543	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19100	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117586	ENSG00000117586	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16813	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117594	ENSG00000117594	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18997	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117595	ENSG00000117595	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18911	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117650	ENSG00000117650	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19071	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117691	ENSG00000117691	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18802	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117697	ENSG00000117697	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18591	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000117868	ENSG00000117868	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19358	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118007	ENSG00000118007	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	16354	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118162	ENSG00000118162	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18510	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118257	ENSG00000118257	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17972	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118454	ENSG00000118454	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17252	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118508	ENSG00000118508	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17366	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118523	ENSG00000118523	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19430	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118564	ENSG00000118564	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	19315	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118620	ENSG00000118620	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	21765	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118640	ENSG00000118640	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	18596	HG19/GRCh37	NA	NA	NA		NA		0		31470
eqtl-a-ENSG00000118690	ENSG00000118690	NA	public	1	2018	Vosa U	Males and Females		European	NA	31470	17611	HG19/GRCh37	NA	NA	NA		NA		0		31470
